distinction_id,property_flg,price,yield,income,built_date,building_structure,rank,struture_flg,total_units,access,address,land_area,land_rights,footprint_square,plan,management_fee,management_flg,building_area,ratio,use_districts,current_state,delivery_time
6001007yg,ONE,"1,000万円",8.28%,82.8 万円 / 6.9万円,1990年9月,鉄筋コンクリート造1/5階建 総戸数 71戸,1/5階建,RC造,71戸,東急東横線 学芸大学駅  徒歩9分 東急東横線 祐天寺駅  徒歩13分 東急目黒線 武蔵小山駅  徒歩18分 ,東京都目黒区中央町1-4-3,,所有権 ,16.51m2（バルコニー 2.2m2）,1K北向き,"6,000円 / 3,000円",全部委託,,,,所有者入居中,相談
578616qw9,ONE,"1,050万円",8.34%,87.6 万円 / 7.3万円,1991年3月,鉄筋コンクリート造4/4階建,4/4階建,RC造,---,東急東横線 学芸大学駅  徒歩10分 ,東京都目黒区碑文谷5丁目,,,17.225m2（バルコニー 22.68m2）,1K,"6,165円 / 4,000円",全部委託,,,,賃貸中,相談
602805cij,ONE,"1,050万円",7.88%,82.8 万円 / 6.9万円,1990年11月,RS・S造1/3階建 総戸数 25戸,1/3階建,その他,25戸,東急東横線 祐天寺駅  徒歩12分 日比谷線 中目黒駅  徒歩15分 東急田園都市線 池尻大橋駅  徒歩15分 ,東京都目黒区上目黒5-16-12,,所有権 ,16.08m2（バルコニー なし）,1R南西向き,"4,400円 / 6,500円",自主管理,,,,空室,相談
605028tao,ONE,"1,050万円",8.91%,93.6 万円 / 7.8万円,1990年11月,鉄筋コンクリート造4/4階建 総戸数 59戸,4/4階建,RC造,59戸,東急東横線 学芸大学駅  徒歩16分 東急目黒線 武蔵小山駅  徒歩13分 ,東京都目黒区目黒本町4丁目,,所有権 ,16.61m2（バルコニー 2.55m2）,1K東向き,"6,700円 / 10,050円",全部委託,,,,賃貸中,相談
600284oxm,ONE,"1,100万円",7.09%,78 万円 / 6.5万円,1984年6月,鉄筋コンクリート造2/4階建 総戸数 27戸,2/4階建,RC造,27戸,東急東横線 都立大学駅  徒歩8分 ,東京都目黒区平町2-20-5,,所有権 ,15.92m2（バルコニー 3.15m2）,1R東向き,"8,190円 / 1,950円",全部委託,,,,賃貸中,相談
582117q7x,ONE,"1,150万円",8.03%,92.4 万円 / 7.7万円,1984年3月,鉄筋コンクリート造3/4階建 総戸数 38戸,3/4階建,RC造,38戸,東急東横線 学芸大学駅  徒歩13分 ,東京都目黒区目黒本町1丁目,,所有権 ,27.40m2（バルコニー 3.36m2）,1DK北東向き,"9,060円 / 4,350円",全部委託,,,,賃貸中,相談
600423nyr,ONE,"1,150万円",,,1986年9月,鉄筋コンクリート造3/4階建 総戸数 46戸,3/4階建,RC造,46戸,東急東横線 学芸大学駅  徒歩8分 ,東京都目黒区碑文谷5-12-20,,所有権 ,18.35m2（バルコニー 2.34m2）,1R西向き,"7,300円 / 9,520円",全部委託,,,,空室,即時
603119dxi,ONE,"1,150万円",7.20%,82.8 万円 / 6.9万円,1986年9月,鉄筋コンクリート造3/4階建,3/4階建,RC造,---,東急東横線 学芸大学駅  徒歩8分 ,東京都目黒区碑文谷5-12-20,,所有権 ,18.35m2（バルコニー 2.34m2）,1R東向き,"7,300円 / 9,520円",全部委託,,,,空室,相談
597177qkm,ONE,"1,199万円",7.80%,93.6 万円 / 7.8万円,1970年11月,鉄骨鉄筋コンクリート造4/9階建 総戸数 44戸,4/9階建,SRC造,44戸,東急東横線 自由が丘駅  徒歩11分 東急東横線 都立大学駅  徒歩10分 ,東京都目黒区八雲3-11-7,,所有権 ,26.43m2（バルコニー 5.61m2）,1DK北西向き,"11,329円 / 15,000円",全部委託,,,,空室,相談
598999svr,ONE,"1,230万円",6.63%,81.6 万円 / 6.8万円,1994年1月,鉄筋コンクリート造3/4階建 総戸数 44戸,3/4階建,RC造,44戸,東急目黒線 武蔵小山駅  徒歩6分 ,東京都目黒区目黒本町3-12-19,,所有権 ,16.6m2（バルコニー 2.66m2）,1K東南向き,"9,400円 / 3,900円",全部委託,,,,賃貸中,相談
599315brs,ONE,"1,230万円",6.63%,81.6 万円 / 6.8万円,1994年1月,鉄筋コンクリート造3/4階建 総戸数 44戸,3/4階建,RC造,44戸,東急目黒線 武蔵小山駅  徒歩6分 ,東京都目黒区目黒本町3-12-19,,所有権 ,16.8m2（バルコニー 2.66m2）,1K東南向き,"9,400円 / 3,900円",全部委託,,,,賃貸中,相談
6014514ns,ONE,"1,230万円",6.63%,81.6 万円 / 6.8万円,1994年1月,鉄筋コンクリート造3/4階建 総戸数 44戸,3/4階建,RC造,44戸,東急目黒線 武蔵小山駅  徒歩6分 ,東京都目黒区目黒本町3-12-19,,所有権 ,16.80m2（バルコニー 2.66m2）,1R東南向き,"9,400円 / 3,900円",全部委託,,,,賃貸中,平成26年12月以降
606223fax,ONE,"1,230万円",6.62%,81.6 万円 / 6.8万円,1994年1月,鉄筋コンクリート造3/4階建 総戸数 44戸,3/4階建,RC造,44戸,東急目黒線 武蔵小山駅  徒歩6分 東急目黒線 不動前駅  徒歩15分 ,東京都目黒区目黒本町3-12-19,,所有権 ,16.80m2（バルコニー 2.66m2）,1K東南向き,"9,400円 / 3,900円",全部委託,,,,賃貸中,相談
588111iyx,ONE,"1,290万円",8.37%,108 万円 / 9.0万円,1990年11月,鉄骨鉄筋コンクリート造3/3階建 総戸数 25戸,3/3階建,SRC造,25戸,東急東横線 祐天寺駅  徒歩11分 東急田園都市線 池尻大橋駅  徒歩15分 ,東京都目黒区上目黒5-16-12,,所有権 ,24.90m2（バルコニー 7.56m2）,1DK,"6,900円 / 10,000円",全部委託,,,,賃貸中,相談
592435qsy,ONE,"1,290万円",8.37%,108 万円 / 9.0万円,1990年11月,鉄筋コンクリート造3/3階建 総戸数 25戸,3/3階建,RC造,25戸,東急東横線 祐天寺駅  徒歩11分 東急東横線 中目黒駅  徒歩12分 東急田園都市線 池尻大橋駅  徒歩15分 ,東京都目黒区上目黒5-16-12,,所有権 ,24.90m2（バルコニー 7.56m2）,1DK西向き,"6,900円 / 10,000円",全部委託,,,,賃貸中,相談
590988s1v,ONE,"1,300万円",7.38%,96 万円 / 8.0万円,1985年1月,鉄骨鉄筋コンクリート造8/10階建 総戸数 57戸,8/10階建,SRC造,57戸,JR山手線 目黒駅  徒歩6分 南北線 目黒駅  徒歩6分 都営三田線 目黒駅  徒歩6分 ,東京都目黒区下目黒2丁目,,所有権 ,20.67m2（バルコニー 1.60m2）,1R東向き,"8,900円 / 2,700円",全部委託,,,,賃貸中,相談
577520nkl,ONE,"1,380万円",7.13%,98.4 万円 / 8.2万円,2001年12月,鉄筋コンクリート造1/5階建 総戸数 31戸,1/5階建,RC造,31戸,東急大井町線 大岡山駅  徒歩9分 東急目黒線 大岡山駅  徒歩9分 東急目黒線 洗足駅  徒歩8分 ,東京都目黒区南1丁目,,所有権 ,25.29m2（バルコニー 2.10m2）,1K,"8,810円 / 3,970円",全部委託,,,,賃貸中,相談
606623hv0,ONE,"1,380万円",,,1984年7月,鉄筋コンクリート造4/4階建 総戸数 17戸,4/4階建,RC造,17戸,東急東横線 都立大学駅  徒歩4分 ,東京都目黒区平町1-23-2,,所有権 ,23.94m2（バルコニー 5.1m2）,1R南向き,"7,900円 / 4,760円",全部委託,,,,空室,相談
592562qn8,ONE,"1,450万円",6.04%,87.6 万円 / 7.3万円,2003年8月,鉄筋コンクリート造2/5階建 総戸数 41戸,2/5階建,RC造,41戸,東急東横線 学芸大学駅  徒歩13分 東急田園都市線 駒澤大学駅  徒歩14分 ,東京都目黒区柿の木坂3-1-4,,所有権 ,18.41m2（バルコニー なし）,1K,"4,400円 / 3,530円",全部委託,,,,賃貸中,相談
604596406,ONE,"1,450万円",6.04%,87.6 万円 / 7.3万円,2003年8月,鉄筋コンクリート造2/5階建 総戸数 41戸,2/5階建,RC造,41戸,東急東横線 学芸大学駅  徒歩13分 東急田園都市線 駒沢大学駅  徒歩15分 ,東京都目黒区柿の木坂三丁目,,所有権 ,18.41m2（バルコニー なし）,1K,"4,400円 / 3,530円",全部委託,,,,賃貸中,相談
597888zp8,ONE,"1,470万円",5.95%,87.6 万円 / 7.3万円,2003年8月,鉄筋コンクリート造2/5階建 総戸数 41戸,2/5階建,RC造,41戸,東急東横線 学芸大学駅  徒歩13分 東急田園都市線 駒沢大学駅  徒歩15分 ,東京都目黒区柿の木坂3丁目,,所有権 ,18.41m2（バルコニー 3.20m2）,1K北向き,"4,400円 / 3,530円",全部委託,,,,賃貸中,相談
5819434zg,ONE,"1,480万円",7.21%,106.8 万円 / 8.9万円,2001年9月,鉄筋コンクリート造2/8階建 総戸数 30戸,2/8階建,RC造,30戸,東急東横線 学芸大学駅  徒歩12分 ,東京都目黒区柿の木坂2丁目,,所有権 ,20.01m2（バルコニー 2.94m2）,1K北東向き,"11,210円 / 2,240円",全部委託,,,,賃貸中,相談
601197ovu,ONE,"1,490万円",6.68%,99.6 万円 / 8.3万円,1999年4月,鉄筋コンクリート造7/10階建 総戸数 80戸,7/10階建,RC造,80戸,東急田園都市線 池尻大橋駅  徒歩6分 京王井の頭線 神泉駅  徒歩9分 ,東京都目黒区大橋1丁目,,所有権 ,17.88m2（バルコニー 3.24m2）,1K南西向き,"6,500円 / 1,300円",全部委託,,,,空室,相談
604357so4,ONE,"1,540万円",6.31%,97.2 万円 / 8.1万円,1999年3月,鉄筋コンクリート造3/5階建 総戸数 49戸,3/5階建,RC造,49戸,東急東横線 都立大学駅  徒歩3分 ,東京都目黒区八雲1丁目,,所有権 ,17.95m2（バルコニー 2.66m2）,1K北向き,"7,500円 / 3,000円",全部委託,,,,賃貸中,相談
592806qcb,ONE,"1,560万円",6.15%,96 万円 / 8.0万円,1999年3月,鉄筋コンクリート造3/5階建 総戸数 49戸,3/5階建,RC造,49戸,東急東横線 都立大学駅  徒歩3分 ,東京都目黒区八雲1丁目,,所有権 ,17.95m2（バルコニー 2.66m2）,1K北向き,"7,500円 / 3,000円",全部委託,,,,賃貸中,相談
595094p5q,ONE,"1,590万円",6.41%,102 万円 / 8.5万円,2003年2月,鉄筋コンクリート造2/5階建 総戸数 26戸,2/5階建,RC造,26戸,東急東横線 学芸大学駅  徒歩10分 ,東京都目黒区中央町2丁目,,所有権 ,25.42m2（バルコニー 2.68m2）,1K東向き,"11,440円 / 2,290円",全部委託,,,,賃貸中,相談
601344ghd,ONE,"1,600万円",6.52%,104.4 万円 / 8.7万円,2002年9月,鉄筋コンクリート造4/8階建 総戸数 32戸,4/8階建,RC造,32戸,東急東横線 学芸大学駅  徒歩13分 ,東京都目黒区柿の木坂3-2-5,,所有権 ,23.25m2（バルコニー 3.10m2）,1K,"9,200円 / 1,840円",全部委託,,,,賃貸中,相談
605670hqa,ONE,"1,600万円",6.27%,100.32 万円 / 8.4万円,2001年9月,鉄筋コンクリート造3/5階建 総戸数 30戸,3/5階建,RC造,30戸,東急東横線 学芸大学駅  徒歩10分 ,東京都目黒区中央町1丁目,,所有権 ,19.60m2（バルコニー 2.57m2）,1R北東向き,"8,000円 / 3,200円",全部委託,,,,賃貸中,即時
606858krz,ONE,"1,620万円",6.06%,98.28 万円 / 8.2万円,2005年5月,鉄筋コンクリート造2/5階建（地下 2階） 総戸数 29戸,2/5階建,RC造,29戸,東急田園都市線 池尻大橋駅  徒歩7分 ,東京都目黒区大橋2丁目,,所有権 ,21.51m2（バルコニー 1.61m2）,1K東向き,"7,100円 / 1,800円",全部委託,,,,賃貸中,相談
602170kso,ONE,"1,650万円",6.18%,101 万円 / 8.4万円,1996年9月,鉄筋コンクリート造4/8階建 総戸数 28戸,4/8階建,RC造,28戸,東急東横線 祐天寺駅  徒歩7分 ,東京都目黒区上目黒4丁目,,所有権 ,21.59m2（バルコニー 2.01m2）,1K北東向き,"11,200円 / 0円",全部委託,,,,賃貸中,即時
604641y8y,ONE,"1,660万円",5.92%,98.4 万円 / 8.2万円,2005年5月,鉄筋コンクリート造3/5階建（地下 2階） 総戸数 30戸,3/5階建,RC造,30戸,東急田園都市線 池尻大橋駅  徒歩7分 京王井の頭線 神泉駅  徒歩8分 ,東京都目黒区大橋2丁目,,所有権 ,23.42m2（バルコニー なし）,1K,"6,600円 / 2,300円",全部委託,,,,賃貸中,相談
592491svr,ONE,"1,700万円",6.28%,106.8 万円 / 8.9万円,2000年12月,鉄筋コンクリート造4/6階建 総戸数 46戸,4/6階建,RC造,46戸,JR山手線 目黒駅  徒歩7分 ,東京都目黒区目黒1丁目,,所有権 ,18.85m2（バルコニー 2.22m2）,1R北西向き,"9,200円 / 3,650円",全部委託,,,,賃貸中,相談
578157ttk,ONE,"1,710万円",5.47%,93.6 万円 / 7.8万円,2005年7月,鉄筋コンクリート造1/10階建 総戸数 88戸,1/10階建,RC造,88戸,東急東横線 都立大学駅  徒歩10分 ,東京都目黒区碑文谷3丁目,,所有権 ,21.38m2（バルコニー 3.30m2）,1K南東向き,"5,000円 / 3,600円",全部委託,,,,賃貸中,相談
607271ggj,ONE,"1,780万円",6.40%,114 万円 / 9.5万円,2004年2月,鉄筋コンクリート造4/7階建（地下 1階） 総戸数 35戸,4/7階建,RC造,35戸,東急田園都市線 池尻大橋駅  徒歩8分 京王井の頭線 神泉駅  徒歩8分 ,東京都目黒区大橋2-3-3,,所有権 ,22.85m2（バルコニー 2.99m2）,1K西向き,"11,800円 / 5,400円",全部委託,,,,賃貸中,相談
6008336gx,ONE,"1,840万円",6.19%,114 万円 / 9.5万円,2005年4月,鉄筋コンクリート造4/6階建 総戸数 33戸,4/6階建,RC造,33戸,東急東横線 学芸大学駅  徒歩7分 ,東京都目黒区鷹番1-10-8,,所有権 ,22.98m2（バルコニー 3.00m2）,1K北東向き,"8,800円 / 3,510円",全部委託,,,,賃貸中,相談
592578prx,ONE,"1,850万円",6.22%,115.2 万円 / 9.6万円,2004年2月,鉄筋コンクリート造3/7階建（地下 1階） 総戸数 35戸,3/7階建,RC造,35戸,東急田園都市線 池尻大橋駅  徒歩6分 京王井の頭線 神泉駅  徒歩11分 JR山手線 渋谷駅  徒歩16分 ,東京都目黒区大橋2丁目3-3,,所有権 ,22.30m2（バルコニー 3.28m2）,1K,"11,600円 / 5,100円",全部委託,,,,賃貸中,相談
593155qa3,ONE,"1,850万円",5.94%,109.92 万円 / 9.2万円,2003年4月,鉄筋コンクリート造2/7階建 総戸数 36戸,2/7階建,RC造,36戸,東急東横線 都立大学駅  徒歩5分 ,東京都目黒区平町1,,所有権 ,21.35m2（バルコニー 3.72m2）,1K北東向き,"7,550円 / 2,050円",全部委託,,,,賃貸中,相談
588919av3,ONE,"1,880万円",6.06%,114 万円 / 9.5万円,2004年2月,鉄筋コンクリート造3/7階建 総戸数 35戸,3/7階建,RC造,35戸,東急田園都市線 池尻大橋駅  徒歩8分 京王井の頭線 神泉駅  徒歩7分 ,東京都目黒区大橋2丁目,,所有権 ,22.85m2（バルコニー 2.99m2）,1K西向き,"11,800円 / 5,400円",全部委託,,,,賃貸中,相談
603360tcs,ONE,"1,880万円",7.02%,132 万円 / 11.0万円,1983年9月,鉄筋コンクリート造7/7階建 総戸数 39戸,7/7階建,RC造,39戸,東急東横線 都立大学駅  徒歩12分 東急目黒線 大岡山駅  徒歩10分 東急大井町線 大岡山駅  徒歩10分 ,東京都目黒区南3-8-8,,所有権 ,33.58m2（バルコニー なし）,2LDK南向き,"11,100円 / 2,600円",全部委託,,,,賃貸中,相談
594470bxs,ONE,"1,980万円",6.06%,120 万円 / 10.0万円,2000年12月,鉄筋コンクリート造5/6階建 総戸数 46戸,5/6階建,RC造,46戸,JR山手線 目黒駅  徒歩7分 東急目黒線 目黒駅  徒歩7分 南北線 目黒駅  徒歩7分 ,東京都目黒区1丁目,,所有権 ,23.29m2（バルコニー 1.78m2）,1K北東向き,"9,200円 / 3,650円",全部委託,,,,賃貸中,相談
600306oyd,TPO,"1,980万円",9.57%,189.6 万円 / 15.8万円,1984年3月,鉄筋コンクリート造1/4階建 総戸数 38戸,1/4階建,RC造,38戸,東急東横線 学芸大学駅  徒歩15分 東急目黒線 武蔵小山駅  徒歩15分 ,東京都目黒区目黒本町1丁目,,所有権 ,44.20m2（バルコニー なし）,店舗・事務所,"16,500円 / 7,920円",全部委託,,,,空室,即時
604435wvi,ONE,"1,980万円",5.87%,116.4 万円 / 9.7万円,1999年2月,鉄筋コンクリート造11/11階建 総戸数 62戸,11/11階建,RC造,62戸,JR山手線 目黒駅  徒歩8分 ,東京都目黒区下目黒2丁目,,所有権 ,26.42m2（バルコニー 3.48m2）,1K,"6,000円 / 1,600円",全部委託,,,,賃貸中,相談
604798qhy,TPO,"1,980万円",10.60%,210 万円 / 17.5万円,1984年3月,鉄筋コンクリート造1/4階建,1/4階建,RC造,---,東急東横線 学芸大学駅  徒歩15分 東急目黒線 武蔵小山駅  徒歩15分 ,東京都目黒区目黒本町1丁目,,,44.20m2（バルコニー なし）,店舗・事務所,"16,500円 / 7,920円",全部委託,,,,空室,即時
606000giv,ONE,"1,980万円",6.36%,126 万円 / 10.5万円,2001年2月,鉄筋コンクリート造6/7階建 総戸数 24戸,6/7階建,RC造,24戸,東急東横線 都立大学駅  徒歩10分 東急目黒線 大岡山駅  徒歩13分 東急大井町線 大岡山駅  徒歩13分 ,東京都目黒区平町2-2-2,,所有権 ,25.48m2（バルコニー 3.65m2）,1K,"12,780円 / 13,980円",全部委託,,,,空室,相談
6072253wf,TPO,"1,980万円",9.57%,189.6 万円 / 15.8万円,1984年3月,鉄筋コンクリート造1/4階建 総戸数 38戸,1/4階建,RC造,38戸,東急東横線 学芸大学駅  徒歩15分 東急目黒線 武蔵小山駅  徒歩15分 ,東京都目黒区目黒本町1-1-21,,所有権 ,44.20m2,店舗1DK東南向き,"16,500円 / 7,920円",全部委託,,,,空室,即時
597604bsv,ONE,"2,040万円",5.47%,111.6 万円 / 9.3万円,2005年10月,鉄骨造8/8階建 総戸数 22戸,8/8階建,S造,22戸,東急東横線 祐天寺駅  徒歩7分 ,東京都目黒区中町2-49-9,,所有権 ,20.91m2（バルコニー 2.6m2）,1K南西向き,"9,380円 / 1,300円",全部委託,,,,賃貸中,相談
598333mbb,ONE,"2,040万円",5.47%,111.6 万円 / 9.3万円,2005年10月,鉄筋コンクリート造8/8階建 総戸数 22戸,8/8階建,RC造,22戸,東急東横線 祐天寺駅  徒歩7分 ,東京都目黒区中町2-49-9,,所有権 ,20.91m2（バルコニー 2.6m2）,1K南西向き,"9,380円 / 1,300円",全部委託,,,,賃貸中,相談
594448d9n,ONE,"2,100万円",4.73%,99.36 万円 / 8.3万円,2005年5月,鉄筋コンクリート造3/5階建（地下 2階） 総戸数 29戸,3/5階建,RC造,29戸,東急田園都市線 池尻大橋駅  徒歩7分 京王井の頭線 神泉駅  徒歩8分 ,東京都目黒区大橋2丁目,,所有権 ,23.42m2（バルコニー 2m2）,1K東向き,"7,400円 / 1,800円",全部委託,,,,賃貸中,相談
604674oy2,ONE,"2,100万円",5.60%,117.6 万円 / 9.8万円,2001年3月,鉄骨鉄筋コンクリート造7/14階建 総戸数 131戸,7/14階建,SRC造,131戸,京王井の頭線 神泉駅  徒歩4分 東急田園都市線 池尻大橋駅  徒歩9分 JR山手線 渋谷駅  徒歩12分 ,東京都目黒区青葉台3丁目,,所有権 ,21.21m2（バルコニー 2.76m2）,1K南向き,"5,900円 / 1,770円",全部委託,,,,賃貸中,相談
592128kbj,ONE,"2,200万円",7.25%,159.6 万円 / 13.3万円,1968年12月,鉄骨鉄筋コンクリート造5/11階建 総戸数 97戸,5/11階建,SRC造,97戸,東急田園都市線 池尻大橋駅  徒歩6分 ,東京都目黒区大橋2-4-8,,所有権 ,56.52m2（バルコニー 7.0m2）,3DK東向き,"14,800円 / 13,250円",全部委託,,,,賃貸中,相談
5925793jj,ONE,"2,200万円",7.25%,159.6 万円 / 13.3万円,1968年12月,鉄骨鉄筋コンクリート造6/11階建 総戸数 97戸,6/11階建,SRC造,97戸,東急田園都市線 池尻大橋駅  徒歩6分 JR山手線 渋谷駅  徒歩16分 ,東京都目黒区大橋2丁目4-8,,所有権 ,56.52m2（バルコニー 7.00m2）,3DK東向き,"14,800円 / 13,250円",全部委託,,,,賃貸中,相談
5944577ec,ONE,"2,200万円",5.45%,120 万円 / 10.0万円,2005年1月,鉄骨鉄筋コンクリート造9/15階建 総戸数 194戸,9/15階建,SRC造,194戸,京王井の頭線 神泉駅  徒歩7分 東急田園都市線 池尻大橋駅  徒歩10分 JR山手線 渋谷駅  徒歩13分 ,東京都目黒区青葉台3,,所有権 ,23.00m2（バルコニー 2m2）,1K南西向き,"5,500円 / 2,200円",全部委託,,,,賃貸中,相談
599381s0g,ONE,"2,200万円",7.25%,159.6 万円 / 13.3万円,1968年12月,鉄筋コンクリート造5/11階建 総戸数 97戸,5/11階建,RC造,97戸,東急田園都市線 池尻大橋駅  徒歩6分 ,東京都目黒区大橋2丁目,,所有権 ,56.52m2（バルコニー 7.00m2）,3DK東向き,"148,000円 / 13,250円",全部委託,,,,賃貸中,相談
